datetime,rate
2018082815,1.0
2018082816,0.0
2018082817,0.0
2018082818,0.0
2018082819,0.0
2018082820,0.0
2018082821,0.0
2018082822,0.0
2018082823,0.0
2018082900,0.0
2018082901,0.0
2018082902,0.0
2018082903,0.0
2018082904,0.0
2018082905,0.0
2018082906,0.0
2018082907,0.0
2018082908,0.0
2018082909,0.0
2018082910,0.0
2018082911,0.0
2018082912,0.0
2018082913,0.0
2018082914,0.0
2018082915,0.0
2018082916,0.0
2018082917,0.0
2018082918,0.0
2018082919,0.0
2018082920,0.0
2018082921,0.0
2018082922,0.0
2018082923,0.0
2018083000,0.0
2018083001,0.0
2018083002,0.0
2018083003,0.0
2018083004,0.0
2018083005,0.0
2018083006,0.0
2018083007,0.0
2018083008,0.0
2018083009,0.0
2018083010,0.0
2018083011,0.0
2018083012,0.0
2018083013,0.0
2018083014,0.0
2018083015,0.0
2018083016,0.0
2018083017,0.0
2018083018,0.0
2018083019,0.0
2018083020,0.0
2018083021,0.0
2018083022,9.0
2018083023,1.0
2018083100,2.0
2018083101,3.0
2018083102,8.0
2018083103,4.0
2018083104,4.0
2018083105,10.0
2018083106,4.0
2018083107,1.0
2018083108,2.0
2018083109,2.0
2018083110,4.0
2018083111,0.0
2018083112,3.0
2018083113,1.0
2018083114,1.0
2018083115,0.0
2018083116,1.0
2018083117,12.0
2018083118,6.0
2018083119,5.0
2018083120,2.0
2018083121,0.0
2018083122,2.0
2018083123,1.0
2018090100,2.0
2018090101,2.0
2018090102,0.0
2018090103,2.0
2018090104,9.0
2018090105,11.0
2018090106,8.0
2018090107,14.0
2018090108,7.0
2018090109,1.0
2018090110,2.0
2018090111,0.0
2018090112,2.0
2018090113,1.0
2018090114,2.0
2018090115,2.0
2018090116,0.0
2018090117,7.0
2018090118,4.0
2018090119,1.0
2018090120,2.0
2018090121,2.0
2018090122,4.0
2018090123,1.0
2018090200,5.0
2018090201,2.0
2018090202,2.0
2018090203,5.0
2018090204,13.0
2018090205,11.0
2018090206,22.0
2018090207,6.0
2018090208,3.0
2018090209,4.0
2018090210,10.0
2018090211,0.0
2018090212,0.0
2018090213,1.0
2018090214,5.0
2018090215,1.0
2018090216,0.0
2018090217,5.0
2018090218,0.0
2018090219,4.0
2018090220,2.0
2018090221,0.0
2018090222,1.0
2018090223,0.0
2018090300,1.0
2018090301,3.0
2018090302,2.0
2018090303,1.0
2018090304,2.0
2018090305,5.0
2018090306,3.0
2018090307,8.0
2018090308,7.0
2018090309,1.0
2018090310,4.0
2018090311,12.0
2018090312,3.0
2018090313,4.0
2018090314,0.0
2018090315,0.0
2018090316,8.0
2018090317,2.0
2018090318,1.0
2018090319,4.0
2018090320,3.0
2018090321,4.0
2018090322,1.0
2018090323,1.0
2018090400,1.0
2018090401,1.0
2018090402,1.0
2018090403,1.0
2018090404,2.0
2018090405,2.0
2018090406,1.0
2018090407,15.0
2018090408,11.0
2018090409,8.0
2018090410,4.0
2018090411,7.0
2018090412,5.0
2018090413,1.0
2018090414,0.0
2018090415,3.0
2018090416,1.0
2018090417,0.0
2018090418,3.0
2018090419,3.0
2018090420,2.0
2018090421,1.0
2018090422,3.0
2018090423,3.0
2018090500,3.0
2018090501,28.0
2018090502,4.0
2018090503,1.0
2018090504,10.0
2018090505,3.0
2018090506,1.0
2018090507,2.0
2018090508,3.0
2018090509,7.0
2018090510,4.0
2018090511,4.0
2018090512,1.0
2018090513,1.0
2018090514,0.0
2018090515,0.0
2018090516,1.0
2018090517,3.0
2018090518,4.0
2018090519,2.0
2018090520,2.0
2018090521,5.0
2018090522,7.0
2018090523,6.0
2018090600,0.0
2018090601,0.0
2018090602,0.0
2018090603,3.0
2018090604,1.0
2018090605,0.0
2018090606,2.0
2018090607,0.0
2018090608,3.0
2018090609,7.0
2018090610,19.0
2018090611,26.0
2018090612,18.0
2018090613,0.0
2018090614,0.0
2018090615,0.0
2018090616,1.0
2018090617,0.0
2018090618,3.0
2018090619,0.0
2018090620,0.0
2018090621,3.0
2018090622,6.0
2018090623,3.0
2018090700,1.0
2018090701,1.0
2018090702,0.0
2018090703,2.0
2018090704,0.0
2018090705,0.0
2018090706,1.0
2018090707,3.0
2018090708,2.0
2018090709,6.0
2018090710,22.0
2018090711,7.0
2018090712,7.0
2018090713,4.0
2018090714,1.0
2018090715,1.0
2018090716,5.0
2018090717,2.0
2018090718,3.0
2018090719,0.0
2018090720,1.0
2018090721,1.0
2018090722,1.0
2018090723,0.0
2018090800,6.0
2018090801,2.0
2018090802,1.0
2018090803,2.0
2018090804,0.0
2018090805,1.0
2018090806,2.0
2018090807,1.0
2018090808,0.0
2018090809,2.0
2018090810,29.0
2018090811,19.0
2018090812,19.0
2018090813,10.0
2018090814,6.0
2018090815,1.0
2018090816,0.0
2018090817,1.0
2018090818,2.0
2018090819,0.0
2018090820,0.0
2018090821,0.0
2018090822,2.0
2018090823,1.0
2018090900,8.0
2018090901,3.0
2018090902,1.0
2018090903,0.0
2018090904,1.0
2018090905,0.0
2018090906,1.0
2018090907,1.0
2018090908,0.0
2018090909,0.0
2018090910,1.0
2018090911,4.0
2018090912,5.0
2018090913,7.0
2018090914,13.0
2018090915,2.0
2018090916,3.0
2018090917,2.0
2018090918,0.0
2018090919,0.0
2018090920,0.0
2018090921,0.0
2018090922,0.0
2018090923,0.0
2018091000,0.0
2018091001,0.0
2018091002,5.0
2018091003,2.0
2018091004,3.0
2018091005,2.0
2018091006,2.0
2018091007,3.0
2018091008,0.0
2018091009,1.0
2018091010,3.0
2018091011,5.0
2018091012,2.0
2018091013,6.0
2018091014,9.0
2018091015,9.0
2018091016,3.0
2018091017,3.0
2018091018,3.0
2018091019,6.0
2018091020,2.0
2018091021,1.0
2018091022,1.0
2018091023,1.0
2018091100,2.0
2018091101,2.0
2018091102,7.0
2018091103,13.0
2018091104,5.0
2018091105,3.0
2018091106,6.0
2018091107,2.0
2018091108,2.0
2018091109,2.0
2018091110,0.0
2018091111,0.0
2018091112,6.0
2018091113,6.0
2018091114,10.0
2018091115,3.0
2018091116,4.0
2018091117,4.0
2018091118,0.0
2018091119,0.0
2018091120,3.0
2018091121,20.0
2018091122,9.0
2018091123,10.0
2018091200,9.0
2018091201,2.0
2018091202,5.0
2018091203,2.0
2018091204,14.0
2018091205,10.0
2018091206,5.0
2018091207,0.0
2018091208,0.0
2018091209,1.0
2018091210,2.0
2018091211,16.0
2018091212,1.0
2018091213,6.0
2018091214,9.0
2018091215,28.0
2018091216,14.0
2018091217,11.0
2018091218,2.0
2018091219,2.0
2018091220,0.0
2018091221,0.0
2018091222,0.0
2018091223,1.0
2018091300,2.0
2018091301,3.0
2018091302,6.0
2018091303,4.0
2018091304,13.0
2018091305,5.0
2018091306,0.0
2018091307,4.0
2018091308,0.0
2018091309,12.0
2018091310,3.0
2018091311,2.0
2018091312,1.0
2018091313,1.0
2018091314,0.0
2018091315,3.0
2018091316,2.0
2018091317,0.0
2018091318,0.0
2018091319,0.0
2018091320,0.0
2018091321,0.0
2018091322,0.0
2018091323,0.0
2018091400,0.0
2018091401,0.0
2018091402,0.0
2018091403,0.0
2018091404,0.0
2018091405,0.0
2018091406,0.0
2018091407,0.0
2018091408,0.0
2018091409,0.0
2018091410,0.0
2018091411,0.0
2018091412,0.0
2018091413,0.0
2018091414,0.0
2018091415,0.0
2018091416,0.0
2018091417,0.0
2018091418,0.0
2018091419,0.0
2018091420,0.0
2018091421,2.0
2018091422,0.0
2018091423,1.0
2018091500,3.0
2018091501,0.0
2018091502,3.0
2018091503,2.0
2018091504,8.0
2018091505,5.0
2018091506,11.0
2018091507,3.0
2018091508,3.0
2018091509,4.0
2018091510,1.0
2018091511,1.0
2018091512,1.0
2018091513,2.0
2018091514,5.0
2018091515,2.0
2018091516,3.0
2018091517,1.0
2018091518,6.0
2018091519,1.0
2018091520,0.0
2018091521,0.0
2018091522,1.0
2018091523,2.0
2018091600,1.0
2018091601,1.0
2018091602,2.0
2018091603,3.0
2018091604,7.0
2018091605,6.0
2018091606,6.0
2018091607,3.0
2018091608,2.0
2018091609,3.0
2018091610,3.0
2018091611,5.0
2018091612,1.0
2018091613,8.0
2018091614,2.0
2018091615,1.0
2018091616,3.0
2018091617,3.0
2018091618,3.0
2018091619,8.0
2018091620,11.0
2018091621,6.0
2018091622,2.0
2018091623,9.0
2018091700,0.0
2018091701,2.0
2018091702,2.0
2018091703,0.0
2018091704,4.0
2018091705,2.0
2018091706,8.0
2018091707,12.0
2018091708,4.0
2018091709,4.0
2018091710,3.0
2018091711,2.0
2018091712,1.0
2018091713,0.0
2018091714,3.0
2018091715,0.0
2018091716,1.0
2018091717,2.0
2018091718,6.0
2018091719,4.0
2018091720,1.0
2018091721,1.0
2018091722,0.0
2018091723,1.0
2018091800,0.0
2018091801,1.0
2018091802,1.0
2018091803,0.0
2018091804,0.0
2018091805,3.0
2018091806,3.0
2018091807,6.0
2018091808,9.0
2018091809,3.0
2018091810,5.0
2018091811,13.0
2018091812,6.0
2018091813,8.0
2018091814,5.0
2018091815,1.0
2018091816,3.0
2018091817,2.0
2018091818,0.0
2018091819,5.0
2018091820,2.0
2018091821,0.0
2018091822,1.0
2018091823,2.0
2018091900,4.0
2018091901,2.0
2018091902,1.0
2018091903,1.0
2018091904,1.0
2018091905,2.0
2018091906,2.0
2018091907,2.0
2018091908,10.0
2018091909,24.0
2018091910,7.0
2018091911,12.0
2018091912,2.0
2018091913,1.0
2018091914,3.0
2018091915,0.0
2018091916,2.0
2018091917,0.0
2018091918,2.0
2018091919,4.0
2018091920,2.0
2018091921,1.0
2018091922,1.0
2018091923,0.0
2018092000,0.0
2018092001,1.0
2018092002,1.0
2018092003,0.0
2018092004,0.0
2018092005,2.0
2018092006,1.0
2018092007,4.0
2018092008,6.0
2018092009,7.0
2018092010,5.0
2018092011,7.0
2018092012,29.0
2018092013,10.0
2018092014,7.0
2018092015,10.0
2018092016,0.0
2018092017,0.0
2018092018,1.0
2018092019,2.0
2018092020,1.0
2018092021,0.0
2018092022,1.0
2018092023,0.0
2018092100,2.0
2018092101,3.0
2018092102,0.0
2018092103,1.0
2018092104,3.0
2018092105,0.0
2018092106,0.0
2018092107,1.0
2018092108,2.0
2018092109,5.0
2018092110,0.0
2018092111,3.0
2018092112,67.0
2018092113,30.0
2018092114,3.0
2018092115,0.0
2018092116,1.0
2018092117,3.0
2018092118,1.0
2018092119,2.0
2018092120,1.0
2018092121,2.0
2018092122,3.0
2018092123,2.0
2018092200,11.0
2018092201,2.0
2018092202,3.0
2018092203,1.0
2018092204,2.0
2018092205,0.0
2018092206,4.0
2018092207,0.0
2018092208,3.0
2018092209,3.0
2018092210,3.0
2018092211,0.0
2018092212,14.0
2018092213,11.0
2018092214,4.0
2018092215,2.0
2018092216,5.0
2018092217,0.0
2018092218,1.0
2018092219,3.0
2018092220,1.0
2018092221,1.0
2018092222,2.0
2018092223,2.0
2018092300,1.0
2018092301,7.0
2018092302,2.0
2018092303,1.0
2018092304,2.0
2018092305,0.0
2018092306,1.0
2018092307,1.0
2018092308,6.0
2018092309,2.0
2018092310,1.0
2018092311,5.0
2018092312,7.0
2018092313,11.0
2018092314,6.0
2018092315,8.0
2018092316,0.0
2018092317,4.0
2018092318,0.0
2018092319,9.0
2018092320,0.0
2018092321,2.0
2018092322,1.0
2018092323,0.0
2018092400,10.0
2018092401,2.0
2018092402,3.0
2018092403,3.0
2018092404,0.0
2018092405,1.0
2018092406,0.0
2018092407,4.0
2018092408,2.0
2018092409,1.0
2018092410,1.0
2018092411,3.0
2018092412,3.0
2018092413,5.0
2018092414,4.0
2018092415,7.0
2018092416,4.0
2018092417,2.0
2018092418,5.0
2018092419,0.0
2018092420,2.0
2018092421,0.0
2018092422,4.0
2018092423,2.0
2018092500,2.0
2018092501,3.0
2018092502,3.0
2018092503,3.0
2018092504,2.0
2018092505,2.0
2018092506,0.0
2018092507,1.0
2018092508,0.0
2018092509,1.0
2018092510,0.0
2018092511,2.0
2018092512,1.0
2018092513,11.0
2018092514,5.0
2018092515,2.0
2018092516,6.0
2018092517,0.0
2018092518,0.0
2018092519,1.0
2018092520,0.0
2018092521,1.0
2018092522,0.0
2018092523,1.0
2018092600,3.0
2018092601,5.0
2018092602,3.0
2018092603,1.0
2018092604,7.0
2018092605,0.0
2018092606,1.0
2018092607,0.0
2018092608,1.0
2018092609,5.0
2018092610,1.0
2018092611,1.0
2018092612,1.0
2018092613,2.0
2018092614,3.0
2018092615,15.0
2018092616,4.0
2018092617,0.0
2018092618,3.0
2018092619,1.0
2018092620,2.0
2018092621,1.0
2018092622,0.0
2018092623,1.0
2018092700,3.0
2018092701,1.0
2018092702,5.0
2018092703,14.0
2018092704,3.0
2018092705,7.0
2018092706,3.0
2018092707,2.0
2018092708,0.0
2018092709,1.0
2018092710,1.0
2018092711,2.0
2018092712,0.0
2018092713,1.0
2018092714,5.0
2018092715,3.0
2018092716,4.0
2018092717,2.0
2018092718,2.0
2018092719,0.0
2018092720,0.0
2018092721,0.0
2018092722,0.0
2018092723,0.0
2018092800,2.0
2018092801,0.0
2018092802,1.0
2018092803,0.0
2018092804,0.0
2018092805,0.0
2018092806,0.0
2018092807,0.0
2018092808,0.0
2018092809,0.0
2018092810,0.0
2018092811,0.0
2018092812,0.0
2018092813,0.0
2018092814,0.0
2018092815,0.0
2018092816,0.0
2018092817,0.0
2018092818,0.0
2018092819,0.0
2018092820,0.0
2018092821,0.0
2018092822,0.0
2018092823,0.0
2018092900,0.0
2018092901,0.0
2018092902,0.0
2018092903,0.0
2018092904,0.0
2018092905,0.0
2018092906,0.0
2018092907,0.0
2018092908,0.0
2018092909,0.0
2018092910,0.0
2018092911,0.0
2018092912,0.0
2018092913,0.0
2018092914,0.0
2018092915,0.0
2018092916,0.0
2018092917,0.0
2018092918,0.0
2018092919,0.0
2018092920,0.0
2018092921,0.0
2018092922,0.0
2018092923,0.0
2018093000,0.0
2018093001,0.0
2018093002,0.0
2018093003,0.0
2018093004,0.0
2018093005,0.0
2018093006,0.0
2018093007,0.0
2018093008,0.0
2018093009,0.0
2018093010,0.0
2018093011,0.0
2018093012,0.0
2018093013,0.0
2018093014,0.0
2018093015,0.0
2018093016,0.0
2018093017,0.0
2018093018,0.0
2018093019,0.0
2018093020,0.0
2018093021,0.0
2018093022,0.0
2018093023,0.0
2018100100,0.0
2018100101,0.0
2018100102,0.0
2018100103,0.0
2018100104,0.0
2018100105,0.0
2018100106,0.0
2018100107,0.0
2018100108,0.0
2018100109,0.0
2018100110,0.0
2018100111,0.0
2018100112,0.0
2018100113,0.0
2018100114,0.0
2018100115,0.0
2018100116,0.0
2018100117,0.0
2018100118,0.0
2018100119,0.0
2018100120,0.0
2018100121,0.0
2018100122,0.0
2018100123,0.0
2018100200,0.0
2018100201,0.0
2018100202,0.0
2018100203,0.0
2018100204,0.0
2018100205,0.0
2018100206,0.0
2018100207,0.0
2018100208,0.0
2018100209,0.0
2018100210,0.0
2018100211,0.0
2018100212,0.0
2018100213,0.0
2018100214,0.0
2018100215,0.0
2018100216,0.0
2018100217,0.0
2018100218,2.0
2018100219,2.0
2018100220,0.0
2018100221,0.0
2018100222,0.0
2018100223,0.0
2018100300,1.0
2018100301,1.0
2018100302,0.0
2018100303,0.0
2018100304,11.0
2018100305,0.0
2018100306,13.0
2018100307,7.0
2018100308,12.0
2018100309,8.0
2018100310,6.0
2018100311,5.0
2018100312,2.0
2018100313,3.0
2018100314,2.0
2018100315,2.0
2018100316,0.0
2018100317,6.0
2018100318,1.0
2018100319,4.0
2018100320,7.0
2018100321,3.0
2018100322,2.0
2018100323,2.0
2018100400,0.0
2018100401,2.0
2018100402,1.0
2018100403,2.0
2018100404,2.0
2018100405,2.0
2018100406,2.0
2018100407,6.0
2018100408,7.0
2018100409,5.0
2018100410,2.0
2018100411,6.0
2018100412,7.0
2018100413,2.0
2018100414,0.0
2018100415,4.0
2018100416,1.0
2018100417,14.0
2018100418,1.0
2018100419,3.0
2018100420,1.0
2018100421,0.0
2018100422,2.0
2018100423,9.0
2018100500,2.0
2018100501,2.0
2018100502,5.0
2018100503,0.0
2018100504,1.0
2018100505,0.0
2018100506,1.0
2018100507,5.0
2018100508,6.0
2018100509,3.0
2018100510,13.0
2018100511,3.0
2018100512,3.0
2018100513,2.0
2018100514,2.0
2018100515,0.0
2018100516,0.0
2018100517,0.0
2018100518,1.0
2018100519,2.0
2018100520,0.0
2018100521,0.0
2018100522,1.0
2018100523,0.0
2018100600,1.0
2018100601,0.0
2018100602,2.0
2018100603,3.0
2018100604,2.0
2018100605,3.0
2018100606,1.0
2018100607,0.0
2018100608,11.0
2018100609,1.0
2018100610,10.0
2018100611,4.0
2018100612,4.0
2018100613,2.0
2018100614,1.0
2018100615,0.0
2018100616,2.0
2018100617,0.0
2018100618,1.0
2018100619,0.0
2018100620,0.0
2018100621,3.0
2018100622,0.0
2018100623,3.0
2018100700,5.0
2018100701,4.0
2018100702,4.0
2018100703,2.0
2018100704,1.0
2018100705,1.0
2018100706,0.0
2018100707,0.0
2018100708,6.0
2018100709,2.0
2018100710,5.0
2018100711,16.0
2018100712,4.0
2018100713,3.0
2018100714,0.0
2018100715,0.0
2018100716,0.0
2018100717,2.0
2018100718,0.0
2018100719,1.0
2018100720,7.0
2018100721,4.0
2018100722,3.0
2018100723,2.0
2018100800,6.0
2018100801,1.0
2018100802,0.0
2018100803,1.0
2018100804,4.0
2018100805,1.0
2018100806,0.0
2018100807,3.0
2018100808,0.0
2018100809,5.0
2018100810,2.0
2018100811,4.0
2018100812,22.0
2018100813,21.0
2018100814,18.0
2018100815,20.0
2018100816,6.0
2018100817,7.0
2018100818,1.0
2018100819,1.0
2018100820,0.0
2018100821,16.0
2018100822,3.0
2018100823,2.0
2018100900,1.0
2018100901,21.0
2018100902,2.0
2018100903,8.0
2018100904,0.0
2018100905,1.0
2018100906,0.0
2018100907,2.0
2018100908,0.0
2018100909,1.0
2018100910,9.0
2018100911,1.0
2018100912,2.0
2018100913,5.0
2018100914,3.0
2018100915,6.0
2018100916,2.0
2018100917,2.0
2018100918,0.0
2018100919,0.0
2018100920,0.0
2018100921,0.0
2018100922,0.0
2018100923,0.0
2018101000,2.0
2018101001,4.0
2018101002,18.0
2018101003,16.0
2018101004,7.0
2018101005,1.0
2018101006,0.0
2018101007,0.0
2018101008,1.0
2018101009,0.0
2018101010,1.0
2018101011,1.0
2018101012,2.0
2018101013,7.0
2018101014,2.0
2018101015,2.0
2018101016,4.0
2018101017,0.0
2018101018,0.0
2018101019,0.0
2018101020,2.0
2018101021,1.0
2018101022,3.0
2018101023,0.0
2018101100,2.0
2018101101,3.0
2018101102,5.0
2018101103,3.0
2018101104,1.0
2018101105,3.0
2018101106,0.0
2018101107,0.0
2018101108,0.0
2018101109,0.0
2018101110,0.0
2018101111,0.0
2018101112,0.0
2018101113,2.0
2018101114,0.0
2018101115,0.0
2018101116,0.0
2018101117,0.0
2018101118,1.0
2018101119,0.0
2018101120,0.0
2018101121,0.0
2018101122,0.0
2018101123,0.0
2018101200,0.0
2018101201,0.0
2018101202,0.0
2018101203,0.0
2018101204,1.0
2018101205,0.0
2018101206,0.0
2018101207,1.0
2018101208,0.0
2018101209,0.0
2018101210,0.0
2018101211,0.0
2018101212,2.0
2018101213,0.0
2018101214,0.0
2018101215,0.0
2018101216,1.0
2018101217,0.0
2018101218,0.0
2018101219,1.0
2018101220,0.0
2018101221,0.0
2018101222,1.0
2018101223,0.0
2018101300,0.0
2018101301,0.0
2018101302,0.0
2018101303,0.0
2018101304,0.0
2018101305,0.0
2018101306,1.0
2018101307,1.0
2018101308,2.0
2018101309,0.0
2018101310,0.0
2018101311,0.0
2018101312,1.0
2018101313,1.0
2018101314,0.0
2018101315,0.0
2018101316,0.0
2018101317,0.0
2018101318,0.0
2018101319,2.0
2018101320,1.0
2018101321,0.0
2018101322,0.0
2018101323,0.0
2018101400,0.0
2018101401,0.0
2018101402,0.0
2018101403,0.0
2018101404,0.0
2018101405,2.0
2018101406,0.0
2018101407,0.0
2018101408,0.0
2018101409,1.0
2018101410,0.0
2018101411,0.0
2018101412,0.0
2018101413,0.0
2018101414,1.0
2018101415,1.0
2018101416,0.0
2018101417,0.0
2018101418,0.0
2018101419,2.0
2018101420,0.0
2018101421,0.0
2018101422,0.0
2018101423,0.0
2018101500,0.0
2018101501,0.0
2018101502,0.0
2018101503,2.0
2018101504,1.0
2018101505,1.0
2018101506,0.0
2018101507,1.0
2018101508,1.0
2018101509,0.0
2018101510,0.0
2018101511,1.0
2018101512,0.0
2018101513,0.0
2018101514,0.0
2018101515,0.0
2018101516,0.0
2018101517,0.0
2018101518,2.0
2018101519,0.0
2018101520,0.0
2018101521,0.0
2018101522,0.0
2018101523,1.0
2018101600,0.0
2018101601,0.0
2018101602,0.0
2018101603,2.0
2018101604,0.0
2018101605,0.0
2018101606,1.0
2018101607,0.0
2018101608,1.0
2018101609,0.0
2018101610,0.0
2018101611,0.0
2018101612,0.0
2018101613,1.0
2018101614,0.0
2018101615,0.0
2018101616,0.0
2018101617,0.0
2018101618,0.0
2018101619,0.0
2018101620,0.0
2018101621,0.0
2018101622,0.0
2018101623,0.0
2018101700,0.0
2018101701,0.0
2018101702,1.0
2018101703,0.0
2018101704,0.0
2018101705,0.0
2018101706,1.0
2018101707,1.0
2018101708,0.0
2018101709,0.0
2018101710,0.0
2018101711,0.0
2018101712,0.0
2018101713,0.0
2018101714,0.0
2018101715,0.0
2018101716,0.0
2018101717,2.0
2018101718,0.0
2018101719,0.0
2018101720,1.0
2018101721,0.0
2018101722,0.0
2018101723,0.0
2018101800,0.0
2018101801,1.0
2018101802,0.0
2018101803,0.0
2018101804,0.0
2018101805,0.0
2018101806,0.0
2018101807,4.0
2018101808,0.0
2018101809,0.0
2018101810,0.0
2018101811,0.0
2018101812,0.0
2018101813,1.0
2018101814,0.0
2018101815,0.0
2018101816,0.0
2018101817,0.0
2018101818,0.0
2018101819,0.0
2018101820,0.0
2018101821,0.0
2018101822,0.0
2018101823,0.0
2018101900,0.0
2018101901,0.0
2018101902,0.0
2018101903,1.0
2018101904,1.0
2018101905,0.0
2018101906,1.0
2018101907,2.0
2018101908,0.0
2018101909,1.0
2018101910,0.0
2018101911,0.0
2018101912,0.0
2018101913,0.0
2018101914,2.0
2018101915,0.0
2018101916,0.0
2018101917,0.0
2018101918,0.0
2018101919,0.0
2018101920,0.0
2018101921,0.0
2018101922,0.0
2018101923,0.0
2018102000,0.0
2018102001,0.0
2018102002,0.0
2018102003,0.0
2018102004,0.0
2018102005,0.0
2018102006,0.0
2018102007,0.0
2018102008,0.0
2018102009,1.0
2018102010,1.0
2018102011,0.0
2018102012,1.0
2018102013,0.0
2018102014,1.0
2018102015,0.0
2018102016,0.0
2018102017,0.0
2018102018,0.0
2018102019,0.0
2018102020,0.0
2018102021,0.0
2018102022,0.0
2018102023,1.0
2018102100,3.0
2018102101,0.0
2018102102,0.0
2018102103,0.0
2018102104,0.0
2018102105,0.0
2018102106,0.0
2018102107,0.0
2018102108,1.0
2018102109,0.0
2018102110,0.0
2018102111,0.0
2018102112,0.0
2018102113,0.0
2018102114,0.0
2018102115,0.0
2018102116,0.0
2018102117,0.0
2018102118,0.0
2018102119,0.0
2018102120,0.0
2018102121,0.0
2018102122,0.0
2018102123,1.0
2018102200,0.0
2018102201,1.0
2018102202,0.0
2018102203,0.0
2018102204,0.0
2018102205,0.0
2018102206,0.0
2018102207,0.0
2018102208,1.0
2018102209,0.0
2018102210,0.0
2018102211,0.0
2018102212,0.0
2018102213,0.0
2018102214,0.0
2018102215,0.0
2018102216,0.0
2018102217,1.0
2018102218,0.0
2018102219,0.0
2018102220,0.0
2018102221,0.0
2018102222,0.0
2018102223,1.0
2018102300,0.0
2018102301,0.0
2018102302,0.0
2018102303,0.0
2018102304,0.0
2018102305,1.0
2018102306,0.0
2018102307,0.0
2018102308,0.0
2018102309,0.0
2018102310,0.0
2018102311,0.0
2018102312,0.0
2018102313,0.0
2018102314,0.0
2018102315,0.0
2018102316,0.0
2018102317,0.0
2018102318,0.0
2018102319,0.0
2018102320,0.0
2018102321,0.0
2018102322,0.0
2018102323,0.0
2018102400,0.0
2018102401,0.0
2018102402,0.0
2018102403,0.0
2018102404,1.0
2018102405,0.0
2018102406,0.0
2018102407,0.0
2018102408,0.0
2018102409,0.0
2018102410,0.0
2018102411,0.0
2018102412,1.0
2018102413,0.0
2018102414,0.0
2018102415,0.0
2018102416,0.0
2018102417,0.0
2018102418,1.0
2018102419,0.0
2018102420,0.0
2018102421,0.0
2018102422,0.0
2018102423,0.0
2018102500,0.0
2018102501,0.0
2018102502,0.0
2018102503,0.0
2018102504,0.0
2018102505,0.0
2018102506,0.0
2018102507,0.0
2018102508,0.0
2018102509,0.0
2018102510,0.0
2018102511,1.0
2018102512,1.0
2018102513,0.0
2018102514,0.0
2018102515,0.0
2018102516,0.0
2018102517,0.0
2018102518,1.0
2018102519,0.0
2018102520,0.0
2018102521,1.0
2018102522,0.0
2018102523,0.0
2018102600,0.0
2018102601,0.0
2018102602,0.0
2018102603,0.0
2018102604,1.0
2018102605,0.0
2018102606,0.0
2018102607,0.0
2018102608,0.0
2018102609,0.0
2018102610,0.0
2018102611,0.0
2018102612,0.0
2018102613,0.0
2018102614,2.0
2018102615,0.0
2018102616,0.0
2018102617,0.0
2018102618,0.0
2018102619,0.0
2018102620,0.0
2018102621,1.0
2018102622,0.0
2018102623,0.0
2018102700,0.0
2018102701,0.0
2018102702,0.0
2018102703,0.0
2018102704,2.0
2018102705,2.0
2018102706,0.0
2018102707,1.0
2018102708,0.0
2018102709,0.0
2018102710,0.0
2018102711,0.0
2018102712,0.0
2018102713,1.0
2018102714,0.0
2018102715,0.0
2018102716,1.0
2018102717,0.0
2018102718,0.0
2018102719,0.0
2018102720,0.0
2018102721,0.0
2018102722,0.0
2018102723,0.0
2018102800,0.0
2018102801,0.0
2018102802,2.0
2018102803,0.0
2018102804,1.0
2018102805,2.0
2018102806,0.0
2018102807,0.0
2018102808,0.0
2018102809,0.0
2018102810,0.0
2018102811,0.0
2018102812,1.0
2018102813,0.0
2018102814,0.0
2018102815,0.0
2018102816,0.0
2018102817,3.0
2018102818,0.0
2018102819,0.0
2018102820,1.0
2018102821,0.0
2018102822,0.0
2018102823,0.0
2018102900,0.0
2018102901,0.0
2018102902,0.0
2018102903,1.0
2018102904,1.0
2018102905,0.0
2018102906,0.0
2018102907,0.0
2018102908,0.0
2018102909,0.0
2018102910,0.0
2018102911,0.0
2018102912,0.0
2018102913,1.0
2018102914,0.0
2018102915,1.0
2018102916,0.0
2018102917,1.0
2018102918,0.0
2018102919,0.0
2018102920,0.0
2018102921,0.0
2018102922,0.0
2018102923,0.0
2018103000,0.0
2018103001,0.0
2018103002,2.0
2018103003,1.0
2018103004,4.0
2018103005,1.0
2018103006,0.0
2018103007,2.0
2018103008,0.0
2018103009,1.0
2018103010,1.0
2018103011,0.0
2018103012,0.0
2018103013,1.0
2018103014,0.0
2018103015,0.0
2018103016,0.0
2018103017,0.0
2018103018,0.0
2018103019,0.0
2018103020,0.0
2018103021,0.0
2018103022,1.0
2018103023,0.0
2018103100,0.0
2018103101,0.0
2018103102,0.0
2018103103,0.0
2018103104,0.0
2018103105,0.0
2018103106,6.0
2018103107,1.0
2018103108,3.0
2018103109,1.0
2018103110,0.0
2018103111,1.0
2018103112,1.0
2018103113,0.0
2018103114,1.0
2018103115,0.0
2018103116,0.0
2018103117,0.0
2018103118,0.0
2018103119,0.0
2018103120,1.0
2018103121,0.0
2018103122,2.0
2018103123,0.0
2018110100,2.0
2018110101,0.0
2018110102,0.0
2018110103,0.0
2018110104,0.0
2018110105,0.0
2018110106,5.0
2018110107,0.0
2018110108,4.0
